num_contrato,Id,Numero,Tipo,Nombre,PorcentajeEstimado,Editable,,,,,
SIDUR-ED-17-003.595,4878,10,1,SEÑALAMIENTOS ESPECIALES,NULL,0,,,,,
SIDUR-ED-17-003.595,4879,11,1,PROTECCION EN ESTACIONAMIENTO,NULL,0,,,,,
SIDUR-ED-17-003.595,4880,12,1,OFICINAS,NULL,0,,,,,
SIDUR-ED-17-003.595,4881,1,2,"DEMOLICION DE CASETAS, MURETES, MACETEROS, GUARNICIONES, BANQUETAS, LOSAS DE CONCRETO, OFICINAS Y CARPETA ASFALTICA ",4,0,,,,,
SIDUR-ED-17-003.595,4882,2,2,"TRAZO, CORTE, ACARREOS, SUBRASANTES, BASES PARA CARRILES DE RODAMIENTO Y ESTACIONAMIENTO",11,0,,,,,
SIDUR-ED-17-003.595,4883,3,2,"SUMINISTRO E INSTALACIÓN DE PALMAS, ARBUSTOS, PASTO, TIERRA PARA JARDÍN, EN SIETE AREAS VERDES, FOLLAJE VERDE ARTIFICIAL Y BANCAS.",1,0,,,,,
SIDUR-ED-17-003.595,4884,4,2,"BANQUETAS EXTERIORES, GUARNICIONES, FIRME DE CONCRETO EN CARRILES DE CIRCULACIÓN Y VIBRADORES DE CONCRETO. ",17,0,,,,,
SIDUR-ED-17-003.595,4885,5,2,"AIRE ACONDICIONADO, CASETAS DE COBRO A BASE DE ESTRUCTURA DE ACERO Y FORRADA CON LAMINA DE ACERO INOXIDABLE",2,0,,,,,
SIDUR-ED-17-003.595,4886,6,2,"CIMENTACIÓN-EXCAVACIONES, DADOS, ZAPATAS; ESTRUCTURA Y CUBIERTA-PLACAS, VIGAS TIPO I, CUBIERTA VIGA W, FALDON, SOBRE CUBIERTA METALICA.",5,0,,,,,
SIDUR-ED-17-003.595,4887,7,2,"FALDON A BASE DE PLACA, FORRADO DE COLUMNA A BASE DE PANEL, PLAFON EN ÁREA DE CASETA A BASE DE LAMINA Y LETRAS ILUMINADAS.",5,0,,,,,
SIDUR-ED-17-003.595,4888,8,2,"OBSTÁCULO, AMORTIGUADORES DE IMPACTO, LETREROS ELECTRÓNICOS, SEMÁFORO PARPADEANTE, BARRERAS, CÁMARAS, LECTORES DE MATRICULA.",28,0,,,,,
SIDUR-ED-17-003.595,4889,9,2,"PINTURA EN CORDONES, FLECHAS, CIRCULACION, SEÑALES DE VELOCIDAD, PEATON Y REDUCTOR DE VELOCIDAD, VIALETAS Y BOYAS",2,0,,,,,
SIDUR-ED-17-003.595,4890,10,2,"AZULEJO PARA GUÍA LONGITUDINAL, GUÍA METÁLICA ANTIDERRAPANTE",1,0,,,,,
SIDUR-ED-17-003.595,4891,11,2,TOPES DE ESTACIONAMIENTO Y PROTECCIONES EN U,1,0,,,,,
SIDUR-ED-17-003.595,4892,12,2,"PRELIMINARES Y TERRACERIAS, CIMENTACIÓN, ESTRUCTURA DE CUBIERTA, ACABADOS, INST SANITARIAS HIDRAULICAS Y ELECTRICAS, CISTERNA, EQUIPO HIDRONEUMATICO, CALENTADOR ELECTRICO, PUERTAS Y CANCELERIAS, PLAFONES, AIRE ACONDICIONADO, SUBESTACIÓN, MEDIA TENSIÓN.",23,0,,,,,
SIDUR-ED-17-006.618,4894,8,1,MACRO SECTOR 6 LOMA LINDA,NULL,1,,,,,
SIDUR-ED-17-006.618,4895,1,1,MACRO SECTOR 6 LOMA LINDA,NULL,0,,,,,
SIDUR-ED-17-006.618,4896,1,2,red de agua,57,0,,,,,
SIDUR-ED-17-006.618,4897,2,1,MACRO SECTOR 3 CANTERAS,NULL,0,,,,,
SIDUR-ED-17-006.618,4898,2,2,red de agua y cruceros,22,0,,,,,
SIDUR-ED-17-006.618,4899,3,1,MACRO SECTOR 7 DELICIAS,NULL,0,,,,,
SIDUR-ED-17-006.618,4900,3,2,tanque,4,0,,,,,
SIDUR-ED-17-006.618,4901,3,2,red de agua,10,0,,,,,
SIDUR-ED-17-006.618,4902,3,2,casetas,2,0,,,,,
SIDUR-ED-17-006.618,4903,4,1,MACRO SECTOR 2 MONTE LOLITA,NULL,0,,,,,
SIDUR-ED-17-006.618,4904,4,2,tanque,2,0,,,,,
SIDUR-ED-17-006.618,4905,4,2,red de agua,3,0,,,,,
SIDUR-ED-17-007.619,4906,1,1,MACRO SECTOR 8 LAS VILLAS,NULL,0,,,,,
SIDUR-ED-17-007.619,4907,1,2,tanque,5,0,,,,,
SIDUR-ED-17-007.619,4908,1,2,red de agua,83,0,,,,,
SIDUR-ED-17-007.619,4909,1,2,rebombeo popular bomba 2,3,0,,,,,
SIDUR-ED-17-007.619,4910,2,1,MACRO SECTOR 10 LAS PALMAS,NULL,0,,,,,
SIDUR-ED-17-007.619,4911,2,2,red de agua,9,0,,,,,
SIDUR-PF-16-181.338,4912,1,1,PROYECTO EJECUTIVO,NULL,0,,,,,
SIDUR-PF-16-181.338,4913,1,2,ELABORACIÓN DE PROYECTO EJECUTIVO INTEGRAL,100,0,,,,,
SIDUR-ED-17-012.631,4914,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-ED-17-012.631,4915,1,2,PRELIMINARES,4,0,,,,,
SIDUR-ED-17-012.631,4916,2,1,RIEGOS,NULL,0,,,,,
SIDUR-ED-17-012.631,4917,2,2,RIEGOS,13,0,,,,,
SIDUR-ED-17-012.631,4918,3,1,CARPETA Y LOSA DE CONCRETO HIDRAULICO,NULL,0,,,,,
SIDUR-ED-17-012.631,4919,3,2,CARPETA Y LOSA DE CONCRETO HIDRAULICO,83,0,,,,,
SIDUR-ED-17-014.648,4920,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-ED-17-014.648,4921,1,2,PRELIMINARES,6,0,,,,,
SIDUR-ED-17-014.648,4922,2,1,INSTALACIONES ELECTRICAS,NULL,0,,,,,
SIDUR-ED-17-014.648,4923,2,2,INSTALACIONES ELECTRICAS,92,0,,,,,
SIDUR-ED-17-014.648,4924,3,1,ALUMBRADO PUBLICO,NULL,0,,,,,
SIDUR-ED-17-014.648,4925,3,2,ALUMBRADO PUBLICO,2,0,,,,,
SIDUR-ED-17-001.596,4926,1,1,PROYECTO EJECUTIVO,NULL,0,,,,,
SIDUR-ED-17-001.596,4927,1,2,ELABORACIÓN DE PROYECTO EJECUTIVO INTEGRAL,100,0,,,,,
SIDUR-ED-17-002.597,4928,1,1,PROYECTO EJECUTIVO,NULL,0,,,,,
SIDUR-ED-17-002.597,4929,1,2,ELABORACIÓN DE PROYECTO EJECUTIVO INTEGRAL,100,0,,,,,
SIDUR-ED-17-004.623,4930,1,1,PROYECTO EJECUTIVO,NULL,0,,,,,
SIDUR-ED-17-004.623,4931,1,2,ELABORACIÓN DE PROYECTO EJECUTIVO INTEGRAL,100,0,,,,,
SIDUR-ED-17-018.616,4932,1,1,PROYECTO EJECUTIVO,NULL,0,,,,,
SIDUR-ED-17-018.616,4933,1,2,ELABORACIÓN DE PROYECTO EJECUTIVO INTEGRAL,100,0,,,,,
SIDUR-ED-17-023.617,4934,1,1,PROYECTO EJECUTIVO,NULL,0,,,,,
SIDUR-ED-17-023.617,4936,1,2,ELABORACIÓN DE PROYECTO EJECUTIVO INTEGRAL,100,0,,,,,
SIDUR-ED-17-025.653,4937,1,1,ACABADOS,NULL,0,,,,,
SIDUR-ED-17-025.653,4938,1,2,ACABADOS,33,0,,,,,
SIDUR-ED-17-025.653,4939,2,1,CARPINTERIA,NULL,0,,,,,
SIDUR-ED-17-025.653,4940,2,2,CARPINTERIA,4,0,,,,,
SIDUR-ED-17-025.653,4941,3,1,CANCELERIA,NULL,0,,,,,
SIDUR-ED-17-025.653,4942,3,2,CANCELERIA,3,0,,,,,
SIDUR-ED-17-025.653,4943,4,1,HERRERIA,NULL,0,,,,,
SIDUR-ED-17-025.653,4944,4,2,HERRERIA,3,0,,,,,
SIDUR-ED-17-025.653,4945,5,1,SISTEMA CONTRA INCENDIOS,NULL,0,,,,,
SIDUR-ED-17-025.653,4946,5,2,SISTEMA CONTRA INCENDIOS,8,0,,,,,
SIDUR-ED-17-025.653,4947,6,1,INSTALACION  HIDROSANITARIA,NULL,0,,,,,
SIDUR-ED-17-025.653,4948,6,2,INSTALACION HIDROSANITARIA,15,0,,,,,
SIDUR-ED-17-025.653,4949,7,1,INSTALACION ELECTRICA,NULL,0,,,,,
SIDUR-ED-17-025.653,4950,7,2,INSTALACION ELECTRCA,18,0,,,,,
SIDUR-ED-17-025.653,4951,8,1,AIRE ACONDICIONADO,NULL,0,,,,,
SIDUR-ED-17-025.653,4952,8,2,AIRE ACONDICIONADO,9,0,,,,,
SIDUR-ED-17-025.653,4953,9,1,DUCTOS Y REJILLAS,NULL,0,,,,,
SIDUR-ED-17-025.653,4954,9,2,DUCTOS Y REJILLAS,5,0,,,,,
SIDUR-ED-17-025.653,4955,10,1,EXTRACTORES PARA BAÑOS,NULL,0,,,,,
SIDUR-ED-17-025.653,4956,10,2,EXTRACTORES PARA BAÑOS,1,0,,,,,
SIDUR-ED-17-025.653,4957,11,1,SEÑALIZACION,NULL,0,,,,,
SIDUR-ED-17-025.653,4958,11,2,SEÑALIZACION,1,0,,,,,
SIDUR-ED-17-009.628,4959,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-ED-17-009.628,4960,1,2,PRELIMINARES,10,0,,,,,
SIDUR-ED-17-009.628,4961,2,1,RIEGO DE LIGA,NULL,0,,,,,
SIDUR-ED-17-009.628,4962,2,2,RIEGO DE LIGA,13,0,,,,,
SIDUR-ED-17-009.628,4963,3,1,CARPETA Y LOSA DE CONCRETO HIDRAULICO,NULL,0,,,,,
SIDUR-ED-17-009.628,4964,3,2,CARPETA Y LOSA DE CONCRETO HIDRAULICO,77,0,,,,,
SIDUR-ED-17-010.629,4965,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-ED-17-010.629,4966,1,2,PRELIMINARES,12,0,,,,,
SIDUR-ED-17-010.629,4967,2,1,RIEGO DE LIGA,NULL,0,,,,,
SIDUR-ED-17-010.629,4968,2,2,RIEGO DE LIGA,20,0,,,,,
SIDUR-ED-17-010.629,4969,3,1,CARPETA Y LOSA DE CONCRETO HIDRAULICO,NULL,0,,,,,
SIDUR-ED-17-010.629,4970,3,2,CARPETA Y LOSA DE CONCRETO HIDRAULICO,68,0,,,,,
SIDUR-ED-17-011.630,4971,1,1,Preliminares,NULL,0,,,,,
SIDUR-ED-17-011.630,4972,1,2,Fresado,30,0,,,,,
SIDUR-ED-17-011.630,4973,1,2,Mortero,15,0,,,,,
SIDUR-ED-17-011.630,4974,2,1,Pavimentacion,NULL,0,,,,,
SIDUR-ED-17-011.630,4975,2,2,Carpeta,50,0,,,,,
SIDUR-ED-17-011.630,4976,3,1,Señalizacion,NULL,0,,,,,
SIDUR-ED-17-011.630,4977,3,2,Pintura,2,0,,,,,
SIDUR-ED-17-011.630,4978,3,2,Renivelacion,3,0,,,,,
SIDUR-ED-17-040.664,4979,1,1,PREELIMINARES,NULL,0,,,,,
SIDUR-ED-17-040.664,4980,1,2,"DEMOLICIONES, CANCELACIONES Y ACARREOS",6,0,,,,,
SIDUR-ED-17-040.664,4981,2,1,ACABADOS,NULL,0,,,,,
SIDUR-ED-17-040.664,4982,2,2,"MUROS, APLANADOS, PLAFOND, VITROPISO",40,0,,,,,
SIDUR-ED-17-040.664,4983,3,1,INSTALACIONES ELÉCTRICAS Y DE VOZ Y DATOS,NULL,0,,,,,
SIDUR-ED-17-040.664,4984,3,2,INSTALACIONES ELÉCTRICAS Y DE VOZ Y DATOS,23,0,,,,,
SIDUR-ED-17-040.664,4985,4,1,DUCTERIA,NULL,0,,,,,
SIDUR-ED-17-040.664,4986,4,2,DUCTERIA,4,0,,,,,
SIDUR-ED-17-040.664,4987,5,1,INSTALACIONES HIDROSANITARIAS,NULL,0,,,,,
SIDUR-ED-17-040.664,4988,5,2,INSTALACIONES HIDROSANITARIAS,1,0,,,,,
SIDUR-ED-17-040.664,4989,6,1,DESMONTAJES Y RETIROS,NULL,0,,,,,
SIDUR-ED-17-040.664,4990,6,2,DESMONTAJE Y RETIRO,2,0,,,,,
SIDUR-ED-17-040.664,4991,7,1,ALUMINIO Y VIDRIO,NULL,0,,,,,
SIDUR-ED-17-040.664,4992,7,2,ALUMINIO Y VIDRIO,18,0,,,,,
SIDUR-ED-17-040.664,4993,8,1,CARPNTERIA,NULL,0,,,,,
SIDUR-ED-17-040.664,4994,8,2,CARPINTERIA,3,0,,,,,
SIDUR-ED-17-040.664,4995,9,1,LOGOTIPOS,NULL,0,,,,,
SIDUR-ED-17-040.664,4996,9,2,LOGOTIPOS,1,0,,,,,
SIDUR-ED-17-040.664,4997,10,1,LIMPIEZA,NULL,0,,,,,
SIDUR-ED-17-040.664,4998,10,2,LIMPIEZA GENERAL ,2,0,,,,,
SIDUR-ED-17-029.652,4999,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-ED-17-029.652,5000,1,2,"trazo y nivelacion de vialidad, guarniciones, banquetas, demolicion de pavimento existente, guarniciones y banquetas.",2,0,,,,,
SIDUR-ED-17-029.652,5001,2,1,TERRACERIAS,NULL,0,,,,,
SIDUR-ED-17-029.652,5002,2,2,"corte en cajon, carga y acarreo de material producto del corte, compactacion de plantilla, formacion de la capa subrasante",8,0,,,,,
SIDUR-ED-17-029.652,5003,3,1,PAVIMENTO,NULL,0,,,,,
SIDUR-ED-17-029.652,5004,3,2,"Suministro y formaciones de capa de sub-base y capa base hidraulica, construccion de guarniciones, suministro y aplicacion de riego de impregnacion, suministro y colocacion de concreto hidraulico para pavimento de 20 cm de espesor, juntas logitudinales y",78,0,,,,,
SIDUR-ED-17-029.652,5005,4,1,ESTRUCTURAS,NULL,0,,,,,
SIDUR-ED-17-029.652,5006,4,2,"construccion de guarniciones, banquetas, dentellones y rampas",11,0,,,,,
SIDUR-ED-17-029.652,5007,5,1,SEÑALAMIENTO VETICAL Y HORIZONTAL,NULL,0,,,,,
SIDUR-ED-17-029.652,5008,5,2,señalamiento horizontal y vertical,1,0,,,,,
SIDUR-ED-17-019.633,5009,1,1,COLECTOR DE LLEGADA,NULL,0,,,,,
SIDUR-ED-17-019.633,5010,1,2,COLECTOR DE LLEGADA,4,0,,,,,
SIDUR-ED-17-019.633,5011,2,1,LAGUNA AREADORA,NULL,0,,,,,
SIDUR-ED-17-019.633,5012,2,2,LAGUNA,41,0,,,,,
SIDUR-ED-17-019.633,5013,3,1,CAJA DE ENTRADA Y SALIDA,NULL,0,,,,,
SIDUR-ED-17-019.633,5014,3,2,CAJA DE ENTRADA Y SALIDA,4,0,,,,,
SIDUR-ED-17-019.633,5015,4,1,CLARIFICADOR,NULL,0,,,,,
SIDUR-ED-17-019.633,5016,4,2,CLARIFICADOR,25,0,,,,,
SIDUR-ED-17-019.633,5017,5,1,CARCAMO DE BOMBEO,NULL,0,,,,,
SIDUR-ED-17-019.633,5018,5,2,CARCAMO,14,0,,,,,
SIDUR-ED-17-019.633,5019,6,1,EMISOR DE DESCARGA,NULL,0,,,,,
SIDUR-ED-17-019.633,5020,6,2,EMISOR DE DESCARGA,4,0,,,,,
SIDUR-ED-17-019.633,5021,7,1,INSTALACIÒN ELECTRICA,NULL,0,,,,,
SIDUR-ED-17-019.633,5022,7,2,INSTALACIÒN ELECTRICA,8,0,,,,,
SIDUR-ED-17-013.625,5033,1,1,CONSTRUCCION DE REJILLA PLUVIAL,NULL,0,,,,,
SIDUR-ED-17-013.625,5034,1,2,PRELIMINARES,1,0,,,,,
SIDUR-ED-17-013.625,5035,1,2,EXCAVACIONES,3,0,,,,,
SIDUR-ED-17-013.625,5036,1,2,RELLENOS,2,0,,,,,
SIDUR-ED-17-013.625,5040,1,2,REJILLA,15,0,,,,,
SIDUR-ED-17-013.625,5041,1,2,DEMOLICIONES Y REPOSICIONES,10,0,,,,,
SIDUR-ED-17-013.625,5042,1,2,ACARREOS,1,0,,,,,
SIDUR-ED-17-013.625,5043,1,2,CONCRETOS,30,0,,,,,
SIDUR-ED-17-013.625,5044,1,2,ACERO DE REFUERZO,25,0,,,,,
SIDUR-ED-17-013.625,5045,1,2,CIMBRA,13,0,,,,,
SIDUR-ED-17-017.624,5046,1,1,CONSTRUCCION DE PARRILLA PLUVIAL,NULL,0,,,,,
SIDUR-ED-17-017.624,5066,1,2,EXCAVACIONES,10,0,,,,,
SIDUR-ED-17-017.624,5067,1,2,RELLENOS,7,0,,,,,
SIDUR-ED-17-017.624,5068,1,2,CONCRETOS,37,0,,,,,
SIDUR-ED-17-017.624,5069,1,2,ACERO DE REFUERZO,40,0,,,,,
SIDUR-ED-17-017.624,5070,1,2,CIMBRA,6,0,,,,,
SIDUR-ED-17-017.626,5071,1,1,CONSTRUCCION DE PARRILLA,NULL,0,,,,,
SIDUR-ED-17-017.626,5072,1,2,PRELIMINARES,3,0,,,,,
SIDUR-ED-17-017.626,5073,1,2,EXCAVACIONES,4,0,,,,,
SIDUR-ED-17-017.626,5075,1,2,RELLENOS,2,0,,,,,
SIDUR-ED-17-017.626,5076,1,2,CONCRETOS,18,0,,,,,
SIDUR-ED-17-017.626,5077,1,2,ACERO DE REFUERO,23,0,,,,,
SIDUR-ED-17-017.626,5078,1,2,CIMBRA,5,0,,,,,
SIDUR-ED-17-017.626,5079,1,2,REJILLA,15,0,,,,,
SIDUR-ED-17-017.626,5080,1,2,DEMOLICION Y REPOSICION,15,0,,,,,
SIDUR-ED-17-017.626,5081,1,2,INFRAESTRUCTURA HIDRAULICA,7,0,,,,,
SIDUR-ED-17-017.626,5082,1,2,BOCATORMENTA,1,0,,,,,
SIDUR-ED-17-017.626,5083,1,2,LINEA ELECTRICA,1,0,,,,,
SIDUR-ED-17-017.626,5084,1,2,LINEA DE TELEFONOS,1,0,,,,,
SIDUR-ED-17-017.626,5085,1,2,ACARREOS ,5,0,,,,,
SIDUR-ED-17-017.627,5086,1,1,PARRILLA PLUVIAL ACCESO A FRACC. LA VENTANA,NULL,0,,,,,
SIDUR-ED-17-017.627,5087,1,2,PRELIMINARES,1,0,,,,,
SIDUR-ED-17-017.627,5088,1,2,EXCAVACIONES,1,0,,,,,
SIDUR-ED-17-017.627,5089,1,2,RELLENOS,1,0,,,,,
SIDUR-ED-17-017.627,5090,1,2,CONCRETO,8,0,,,,,
SIDUR-ED-17-017.627,5091,1,2,ACERO DE REFUERZO,8,0,,,,,
SIDUR-ED-17-017.627,5092,1,2,CIMBRA,2,0,,,,,
SIDUR-ED-17-017.627,5093,1,2,REJILLA,11,0,,,,,
SIDUR-ED-17-017.627,5094,2,1,PARRILLA 2,NULL,0,,,,,
SIDUR-ED-17-017.627,5095,2,2,PRELIMINARES,1,0,,,,,
SIDUR-ED-17-017.627,5096,2,2,EXCAVACIONES,1,0,,,,,
SIDUR-ED-17-017.627,5097,2,2,RELLENOS,1,0,,,,,
SIDUR-ED-17-017.627,5098,2,2,CONCRETOS,1,0,,,,,
SIDUR-ED-17-017.627,5099,2,2,ACERO DE REFUERZO,1,0,,,,,
SIDUR-ED-17-017.627,5100,2,2,CIMBRA,1,0,,,,,
SIDUR-ED-17-017.627,5101,2,2,REJILLA,2,0,,,,,
SIDUR-ED-17-017.627,5102,3,1,PARRILA 3 CALLE MISION MUQUIVADA,NULL,0,,,,,
SIDUR-ED-17-017.627,5103,3,2,EXCAVACION,1,0,,,,,
SIDUR-ED-17-017.627,5104,3,2,RELLENOS,1,0,,,,,
SIDUR-ED-17-017.627,5105,3,2,CONCRETOS,1,0,,,,,
SIDUR-ED-17-017.627,5106,3,2,ACERO DE REFUERZO,1,0,,,,,
SIDUR-ED-17-017.627,5107,3,2,CIMBRA,1,0,,,,,
SIDUR-ED-17-017.627,5108,3,2,REJILLA,2,0,,,,,
SIDUR-ED-17-017.627,5109,3,2,DEMOLICION,1,0,,,,,
SIDUR-ED-17-017.627,5110,4,1,CAJON 3.50 X 1.80,NULL,0,,,,,
SIDUR-ED-17-017.627,5111,4,2,EXCAVACION,3,0,,,,,
SIDUR-ED-17-017.627,5112,4,2,RELLENOS,2,0,,,,,
SIDUR-ED-17-017.627,5115,4,2,CIMBRA,3,0,,,,,
SIDUR-ED-17-017.627,5116,5,1,BOCA TORMENTA,NULL,0,,,,,
SIDUR-ED-17-017.627,5117,5,2,CONCRETO,1,0,,,,,
SIDUR-ED-17-017.627,5118,5,2,ACERO DE REFUERZO,1,0,,,,,
SIDUR-ED-17-017.627,5119,5,2,CIMBRA,1,0,,,,,
SIDUR-ED-17-017.627,5120,5,2,REJILLA,1,0,,,,,
SIDUR-ED-17-017.627,5121,6,1,DRENAJE SANITARIO,NULL,0,,,,,
SIDUR-ED-17-017.627,5122,6,2,EXCAVACION,1,0,,,,,
SIDUR-ED-17-017.627,5123,6,2,RELLENOS,1,0,,,,,
SIDUR-ED-17-017.627,5124,6,2,SUMINISTRO E INSTALACION DE TUBERIA,4,0,,,,,
SIDUR-ED-17-017.627,5125,6,2,POZOS,2,0,,,,,
SIDUR-ED-17-017.627,5126,7,1,AGUA POTABLE,NULL,0,,,,,
SIDUR-ED-17-017.627,5127,7,2,EXCAVACIONES,1,0,,,,,
SIDUR-ED-17-017.627,5128,7,2,RELLENOS,1,0,,,,,
SIDUR-ED-17-017.627,5129,7,2,SUMINISTRO E INSTALACION DE TUBERIA,4,0,,,,,
SIDUR-ED-17-017.627,5130,4,2,CONCRETOS,14,0,,,,,
SIDUR-ED-17-017.627,5131,4,2,ACERO DE REFUERZO,10,0,,,,,
SIDUR-ED-17-017.627,5132,8,1,ACARREOS,NULL,0,,,,,
SIDUR-ED-17-017.627,5133,8,2,ACARREOS,2,0,,,,,
SIDUR-ED-16-275.323,5134,1,1,PROYECTO EJECUTIVO,NULL,0,,,,,
SIDUR-ED-16-275.323,5135,1,2,ELABORACIÓN DE PROYECTO EJECUTIVO INTEGRAL,100,0,,,,,
SIDUR-ED-16-280.342,5136,1,1,PROYECTO EJECUTIVO,NULL,0,,,,,
SIDUR-ED-16-280.342,5137,1,2,ELABORACIÓN DE PROYECTO EJECUTIVO INTEGRAL,100,0,,,,,
SIDUR-ED-16-281.324,5138,1,1,PROYECTO EJECUTIVO,NULL,0,,,,,
SIDUR-ED-16-281.324,5139,1,2,ELABORACIÓN DE PROYECTO EJECUTIVO INTEGRAL,100,0,,,,,
SIDUR-ED-17-020.634,5140,1,1,LAGUNA DE OXIDACION,NULL,0,,,,,
SIDUR-ED-17-020.634,5141,1,2,LAGUNA DE OXIDACION,68,0,,,,,
SIDUR-ED-17-020.634,5142,2,1,AMPLIACION DE RED DE ATARJEAS COL. VILLA BONITA,NULL,0,,,,,
SIDUR-ED-17-020.634,5143,2,2,AMPLIACION DE RED DE ATARJEAS,16,0,,,,,
SIDUR-ED-17-020.634,5144,3,1,AMPLIACION DE RED ( CONDUCCION A CISTERNA Y TANQUE ),NULL,0,,,,,
SIDUR-ED-17-020.634,5146,3,2,AMPLIACION DE RED ( CONDUCCION A CISTERNA Y TANQUE ),16,0,,,,,
SIDUR-ED-17-021.632,5147,1,1,CRUCERO DE EQUIPO DE BOMBEO POZO POBLADO,NULL,0,,,,,
SIDUR-ED-17-021.632,5148,1,2,CRUCERO DE EQUIPO DE BOMBEO POZO POBLADO,1,0,,,,,
SIDUR-ED-17-021.632,5149,2,1,CRUCERO DE EQUIPO DE BOMBEO POZO ESTACION,NULL,0,,,,,
SIDUR-ED-17-021.632,5150,2,2,CRUCERO DE EQUIPO DE BOMBEO POZO ESTACION,9,0,,,,,
SIDUR-ED-17-021.632,5151,3,1,CASETA DE OPERACION POZO ESTACION,NULL,0,,,,,
SIDUR-ED-17-021.632,5152,3,2, CASETA DE OPERACION POZO ESTACION ,1,0,,,,,
SIDUR-ED-17-021.632,5153,4,1,CRUCERO DE EQUIPO DE BOMBEO POZO NACHO PINO,NULL,0,,,,,
SIDUR-ED-17-021.632,5154,4,2,CRUCERO DE EQUIPO DE BOMBEO POZO NACHO PINO,11,0,,,,,
SIDUR-ED-17-021.632,5155,5,1,CASETA DE OPERACION POZO NACHO PINO,NULL,0,,,,,
SIDUR-ED-17-021.632,5156,5,2,CASETA DE OPERACION POZO NACHO PINO,1,0,,,,,
SIDUR-ED-17-021.632,5157,6,1,LINEA DE CONDUCCION ,NULL,0,,,,,
SIDUR-ED-17-021.632,5162,6,2,LINEA DE CONDUCCION ,53,0,,,,,
SIDUR-ED-17-021.632,5163,7,1,CONSTRUCCION DE TANQUE DE 1000 M3 DE CAPACIDAD,NULL,0,,,,,
SIDUR-ED-17-021.632,5164,7,2,CONSTRUCCION DE TANQUE DE 1000 M3 DE CAPACIDAD,21,0,,,,,
SIDUR-ED-17-021.632,5165,8,1,AUTOMATIZACION EQUIPOS DE BOMBEO,NULL,0,,,,,
SIDUR-ED-17-021.632,5166,8,2,AOTOMATIZACION EQUIPOS DE BOMBEO,3,0,,,,,
SIDUR-ED-17-030.763,5181,1,1,SUPERVISION DE OBRA,NULL,0,,,,,
SIDUR-ED-17-030.763,5182,1,2,SUPERVISION DE OBRA,71,0,,,,,
SIDUR-ED-17-030.763,5183,2,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-ED-17-030.763,5184,2,2,LABORATORIO DE CALIDAD,29,0,,,,,
SIDUR-ED-17-027.660,5185,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-ED-17-027.660,5186,1,2,PRELIMINARES,1,0,,,,,
SIDUR-ED-17-027.660,5187,2,1,CIMENTACION,NULL,0,,,,,
SIDUR-ED-17-027.660,5188,2,2, CIMENTACION ,12,0,,,,,
SIDUR-ED-17-027.660,5189,3,1,ESTRUCTURA DE CONCRETO,NULL,0,,,,,
SIDUR-ED-17-027.660,5190,3,2,ESTRUCTURA DE CONCRETO,12,0,,,,,
SIDUR-ED-17-027.660,5191,4,1,"MUROS, DALAS Y CASTILLOS",NULL,0,,,,,
SIDUR-ED-17-027.660,5192,4,2," MUROS, DALAS Y CASTILLOS ",10,0,,,,,
SIDUR-ED-17-027.660,5193,5,1,FIRMES DE CONCRETO,NULL,0,,,,,
SIDUR-ED-17-027.660,5194,5,2,FIRMES DE CONCRETO,4,0,,,,,
SIDUR-ED-17-027.660,5195,6,1,CANCELERIA Y CARPINTERIA,NULL,0,,,,,
SIDUR-ED-17-027.660,5196,6,2,CANCELERIA Y CARPINTERIA,2,0,,,,,
SIDUR-ED-17-027.660,5197,7,1,ACABADOS,NULL,0,,,,,
SIDUR-ED-17-027.660,5198,7,2,ACABADOS,18,0,,,,,
SIDUR-ED-17-027.660,5199,8,1,MOBILIARIO SANITARIO,NULL,0,,,,,
SIDUR-ED-17-027.660,5200,8,2,MOBILIARIO SANITARIO,3,0,,,,,
SIDUR-ED-17-027.660,5201,9,1,INSTALACION HIDRAULICA Y SANITARIA,NULL,0,,,,,
SIDUR-ED-17-027.660,5202,9,2,INSTALACION HIDRAULICA Y SANITARIA,4,0,,,,,
SIDUR-ED-17-027.660,5203,10,1,VOZ Y DATOS,NULL,0,,,,,
SIDUR-ED-17-027.660,5204,10,2,VOZ Y DATOS,1,0,,,,,
SIDUR-ED-17-027.660,5205,11,1,INSTALACION ELECTRICA,NULL,0,,,,,
SIDUR-ED-17-027.660,5206,11,2,INSTALACION ELECTRICA,13,0,,,,,
SIDUR-ED-17-027.660,5207,12,1,AIRE ACONDICIONADO,NULL,0,,,,,
SIDUR-ED-17-027.660,5208,12,2,AIRE ACONDICIONADO,15,0,,,,,
SIDUR-ED-17-027.660,5209,13,1,CARPINTERIA Y HERRERIA,NULL,0,,,,,
SIDUR-ED-17-027.660,5210,13,2,CARPINTERIA Y HERRERIA,5,0,,,,,
SIDUR-ED-17-036.667,5221,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-ED-17-036.667,5223,2,1,TERRACERIAS,NULL,0,,,,,
