num_contrato,NumeroAvance,FechaAvance,SituacionContrato,ComentarioAvance,ComentarioGral,FechaTerminacionEstimada,SituacionContratistaPersonal,SituacionContratistaMateriales,SituacionContratistaMaquinara,SituacionContratistaEqIntPermanente,SituacionContratistaCalidad,SituacionSCAMProyecto,SituacionSCAMEstimaciones,SituaiconSCAMPreciosUnitarios,SituacionSCAMConveniosTramites,SituacionSCAMOtros,FotoPrincipal,Id_import,AvFis,AvFin,AvProg,avance,,,
SIDUR-PF-15-086.30,13,20160613,1,CONTINÚAN CON POCO PERSONAL PARA EL TIEMPO QUE QUEDA DE LA OBRA. ,CONSTRUCCIÓN DE LA BODEGA DE EVIDENCIAS: SE CONTINÚA CON LA ESTRUCTURA DE ACERO PREPARÁNDOSE PARA PODER RECIBIR LAMINA  Y  INSULPANEL SE CONTINÚA CON LA ELABORACIÓN DE RESGUARDO DE CISTERNA Y TERMINACIÓN DE PREPARACIÓN PARA RECIBIR SUBESTACIÓN AL IGUAL QUE SE PREPARA TERRENO PARA RECIBIR FIRME DE CONCRETO DENTRO DE BODEGA. ,,4,1,1,1,1,1,0,0,0,0,NULL,574,54.11,NULL,NULL,0,,,
SIUDR-PF-15-091.50,1,20160613,1,,"CENTRO CULTURAL: SE CONCLUYE CON LIMPIEZA TRAZO Y NIVELACIÓN PARA EDIFICACIÓN, EXCAVACIÓN PARA CIMENTACIÓN Y SE COMIENZAN A HACER ZAPATAS ARMADO Y COLADO DE ESTAS. ",,1,1,1,1,1,1,0,0,0,0,NULL,575,1.6,NULL,NULL,0,,,
SIDUR-ED-16-011.53,6,20160528,4,EL AVANCE FISICO REAL ES DEL 4.83 ELCUAL NO SE REFLEJA EN STE PROGRAMA DEBIDO A UN EXCEDENTE DE OBRA RESPECTO AL CONCEPTO DE BACHEO EL CUAL ES DE 2.11 % FISICO REAL HABIENDO UN FALTANTE DE 1.1 % DE AVANCE ,,,4,3,3,3,2,3,0,0,0,0,NULL,576,3.72,NULL,NULL,0,,,
SIDUR-ED-16-011.53,7,20160604,4,EL AVANCE FISICO REAL DE ESTA OBRA ES DE 14.83 % EL CUAL NO SE REFLEJA EN ESTE PROGRAMA DEBIDO A UN EXCEDENTE DE OBRA  RESPECTO A BACHEO EL CUAL ES DE 10.01 % FISICO REAL HABIENDO UN EXCEDENTE DE 9.01 %,,,3,2,3,3,3,3,0,0,0,0,NULL,578,5.35,NULL,NULL,0,,,
SIDUR-PF-15-078.24,11,20160613,1,Proyecto en 100% no aparece de esta forma en el total del porcentaje ya que uno de estos conceptos marcados en ruta crítica nunca se ejecutó por esto queda de esta manera.,"CENTRO INTEGRAL DE PROCURACIÓN DE JUSTICIA: EL CONTRATISTA YA CONCLUYO TODA ESTA OBRA DESDE EL TIEMPO ESTABLECIDO EN EL CONTRATO, SE ENCUENTRA EN REVISIÓN LAS PRIMERAS ESTIMACIONES POR PARTE DEL INGENIERO Y EL ARQUITECTO QUE ESTABAN ASIGNADOS A ESTA OBRA.  ",,0,0,0,0,0,0,0,0,0,0,NULL,579,89,NULL,NULL,0,,,
SIDUR-ED-16-011.53,8,20160611,4,EL AVANCE REAL FISICO DE ESTA OBRA ES DEL 33.64 EL CUAL NO SE REFLEJA EN ESTE PROGRAMA DEBIDO AUN EXCEDENTE DE OBRA RESPECTO A BACHEOEL CUAL ES DE 26.06 % FISICO REALHABIENDO UN EXCEDENTE DE 25.06 %,,,3,2,3,3,2,2,0,0,0,0,NULL,580,8.58,NULL,NULL,0,,,
SIDUR-PF-15-082.26,14,20160613,4,,,,1,1,1,1,2,3,1,1,3,2,NULL,581,77.18,NULL,NULL,0,,,
SIDUR-PF-15-072.27,14,20160613,4,,,,1,1,1,1,2,3,1,1,3,2,NULL,582,78.2,NULL,NULL,0,,,
SIDUR-ED-16-018.61,2,20160613,1,,,,1,1,1,1,2,3,1,1,1,2,NULL,583,22.25,NULL,NULL,0,,,
SIDUR-ED-16-008.55,2,20160613,4,,,,3,3,2,2,2,3,1,1,1,2,NULL,584,10.61,NULL,NULL,0,,,
SIDUR-ED-16-006.57,1,20160423,2,,,,2,2,2,2,2,2,0,0,0,0,NULL,587,1.73,NULL,NULL,0,,,
SIDUR-ED-16-006.57,2,20160430,3,,,,2,2,2,2,2,2,0,0,0,0,NULL,588,6.67,NULL,NULL,0,,,
SIDUR-ED-16-006.57,3,20160507,3,,,,2,2,2,2,2,2,0,0,0,0,NULL,593,11.03,NULL,NULL,0,,,
SIDUR-ED-16-006.57,4,20160514,3,,,,2,2,2,2,2,2,0,0,0,0,NULL,594,11.33,NULL,NULL,0,,,
SIDUR-ED-16-006.57,5,20160521,3,,,,2,2,2,2,2,2,0,0,0,0,NULL,595,11.63,NULL,NULL,0,,,
SIDUR-ED-16-006.57,6,20160528,3,,,,2,3,2,2,2,2,0,0,0,0,NULL,596,12.43,NULL,NULL,0,,,
SIDUR-ED-16-006.57,7,20160604,3,,,,2,2,2,2,2,2,0,0,0,0,NULL,597,20.77,NULL,NULL,0,,,
SIDUR-PF-15-084.12,18,20160613,3,"CONSTRUCCION DE CISTERNA DE 10,000 LT A BASE DE MURO DE BLOCK CON CASTILLOS AHOGADOS A CADA 60 CMS;INSTALACIONES ELECTRICAS  MEDIANTE COLOCACION DE TUBERIA DE 1/2"" Y 3/4""  , CAJAS CUADRADAS DE 4"" X 4"", SOPORTERIA PARA TUBERIA; CONSTRUCCION DE MUROS PERIMETRALES A BASE DE BLOCK DE 20 X 20 X40 CON CASTILLOS AHOGADOS, CORTES EN PISO, COLOCACION DE TUBERIA SANITARIA EN AREA DE BAÑOS, CONSTRUCCION DE CUARTO DE MAQUINAS Y ACABADOS EN PRTEIL DE LOSA DE AZOTEA , ASI COMO CONSTRUCCION DE DIAMANTES","OBRA EN RETRASO SE REQUIERE LA EJECUCIÓN DE CONCEPTOS FUERA DE CATALOGO DE CONTREATO  PARA LA TERMINACIÓN DE LA MISMA, SE TRAMITA CONVENIO PARA LA CONCLUSIÓN DE OBRA PARA EL DÍA 30 DE JULIO DEL PRESENTE",,2,2,2,2,2,3,3,2,3,0,NULL,598,41.37,NULL,NULL,0,,,
SIDUR-ED-16-006.57,8,20160611,3,,,,2,2,2,2,2,2,0,0,0,0,NULL,599,22.34,NULL,NULL,0,,,
SIDUR-ED-16-016.60,1,20160610,1,"EL CONTRATISTA INICIO CON LOS TRABAJOS DE LEVANTAMIENTO TOPOGRAFICO, SE REALIZARON SONDEOS PARA LOCALIZAR LA LINEAS DE LA FIBRA OPTICA Y ASI MISMO UNA LINEA DE TELMEX DE COBRE, EL DIA 24 DE MAYO TELMEX LIBERO EL TRAMO DONDE NO SE MOVERAN LA LINEA DE LA FIBRA OPTICA Y ASI MISMO LA LINEA DE COBRE, DONDE EL CONTRATISTA INICIO CON LOS TRAMOS DE RECUPERACION DE LA CARPETA ASFALTICA, DEMOLICION DE OBRAS DE DRENAJE, DEL CADENAMIENTO 0 580 AL 0 720 SUBRASANTE ESTABILIZADA CON OXIDO DE CALCIO, OBRA DE DRENAJE EN CADENAMIENTO 0 752, EN EL CADENAMIENTO 0 760 AL 0 920 SE SUMINISTRA LA SEGUNDA CAPA DE MATERIAL DE SUBRASANTE DE BANCO, EN EL KM 0 920 AL 1 120 FORMACION DE LA CAPARA SUBRASANTE ESTABILIZADA CON OXIDO DE CAL, DEL KM 1 120 AL 1 400  LISTO PARA RECIBIR EL OXIDO DE CALCIO, OBRA DE DRENAJE EN EL CADENAMIENTO 1 570, TRAMO PARA RECUPERACION DE PAVIMENTO DE 10 CM DE ESPESOR EN KM 1 580 AL 2 000, OBRA DE DRENAJE EN KM 1 731, CORTE DE CUERPO EXISTENTE PARA AMPLIACIONES DEL CADENAMIENTO 2 000 AL 2 400, OBRA DE DRENAJE EN KM 2 219, CORTE DE CUERPO EXISTENTE PARA RELLENO DE AMPLIACION A NIVEL DE DESPLANTE DE SUBRASANTE DEL KM 2 400 AL 2 540, CORTE DE CUERPO EXISTENTE PARA RELLENO DE AMPLIACIONES DEL KM DEL 2 540 AL 3 000.",EL CONTRATISTA INICIO LOS TRABAJOS DE LA OBRA EL 28 DE ABRIL  Y DEBIDO A QUE TELMEX LIBERO EL TRAMO EL DIA 24 DE MAYO EL CONTRATISTA SOLICITA UNA REPROGRAMACION INICIANDO EL DIA 28 DE ABRIL Y PARA CONCLUIRLOA A MAS TARDAR EL DIA 20 DE OCTUBRE DE 2016.,,1,1,1,1,1,3,1,1,5,0,NULL,600,1.41,NULL,NULL,0,,,
SIDUR-PF-15-077.15,15,20160613,3,"SE REALIZA COLOCACIÓN DE PISO PORCELANICO DE 60 X 60 , ZOCLO , COLOCACIÓN DE AZULEJO EN ÁREA DE BAÑOS, APLANADO EN MUROS , COLOCACIÓN DE TUBERÍA PARA INSTALACIONES ELÉCTRICAS, COLOCACIÓN DE CAJAS PARA CONTACTOS DE PISO Y MURO; INSTALACIONES HIDRÁULICAS A BASE DE TUBERÍA TIPO TUBO PLUS DE 1/2"", 3/4"", 1 1/4"", 1 1/2"" DE DIÁMETRO, ACABADOS EN ÁREAS DE JARDÍN, ","LA OBRA PRESENTA RETRASO EN LA EJECUCION DE LOS TRABAJOS , PERO ADEMAS SE REQUIERE DE LA EJECUCION DE CONCEPTOS NO CONSIDERADOS EN CATÁLOGOS POR LO QUE SE SOLICITA MAS MONTO Y TIEMPO A TRAVÉS DE CONVENIO EN PROCESO PARA LA CONCLUSIÓN DE TRABAJOS AL 30 DE JULIO DEL PRESENTE",,2,4,2,2,2,3,3,2,2,0,NULL,601,71.85,NULL,NULL,0,,,
SIDUR-PF-15-090.49,12,20160613,1,PENDIENTE CAMBIO DE MANOMETROS Y TERMOMETROS POR QUE LOS INSTALADOS NO CORRESPONDEN A LO CONSIDERADO EN CATALOGO,OBRA EN PROCESO DE CIERRE PENDIENTE REVISION DE C.F.E. DE LINEA DE MEDIA TENSION INSTALADA  PARA ALIMENTACION DE EDIFICIOS,,2,2,2,2,2,2,2,2,1,0,NULL,602,89.72,NULL,NULL,0,,,
SIDUR-PF-15-081.32,16,20160614,1,,,,2,2,2,2,2,2,2,2,2,2,NULL,603,86.86,NULL,NULL,0,,,
SIDUR-ED-16-014.58,4,20160614,1,"RENIVELACIONES CON CARPETA DE CONCRETO ASFALTICO    DEL KM 165 600 AL 173 600 TOTAL  8 KM,  SUMINISTRO Y APLICACION DE ADITIVO SELLADOR  26.4 KM UN TOTAL DE 168960.00 LT/M2, DESASOLVE DE CUNETAS 1110M3","SE ESTA TRABAJANDO EN EL DESASOLVE DE CUNETAS EN EL KM 197 EN ADELANTE Y EN  EL DESMONTE, SE ESTA TRABAJANDO EN LAS RENIVELACIONES DEL KM  173 600 EN ADELANTE Y EL BACHEO EN EL KM 185 000",,1,1,1,1,1,1,0,0,0,0,NULL,604,10.22,NULL,NULL,0,,,
SIDUR-PF-15-094.43,14,20160614,1,,,,2,2,2,2,2,2,2,2,2,2,NULL,605,7.67,NULL,NULL,0,,,
SIDUR-ED-16-023.83,3,20160614,1,DESMONTE Y DESHIERBE  9.00 HECTAREAS FALTAN 68 ECTAREAS  RIEGO DE TAPONAMIENTO 21000 LT/ M2 ,SE ESTA TRABAJANDO EN EL DESMONTE Y DESHIERBE DEL KM 0 000 AL KM 19 POR EL LADO DERECHO Y POR EL LADO IZQUIERDO DEL 0 000 AL KM 7 000 Y SE COMENSO CON  EL SABADO 11 DE JUNIO APLICA EL ADITIVO SELLADOR ,,1,1,1,1,0,1,0,0,0,0,NULL,606,0.81,NULL,NULL,0,,,
SIDUR-ED-16-039.81,2,20160614,1,EL CONCEPTO DE DESMONTE Y DESHIERBE ESTA CONCLUIDO Y SE ESTA TRABAJANDO EN EL ESCARIFICADO DE LA BASE ,"ESTE CONTRATO LA REPROGRAMACION POR DIFERIMIENTO DE ANTICIPO ESTA EN PROCESO DE AUTHORIZACION,  POR ESO LOS ABANCES REALES NO APARECEN ",,1,1,1,1,0,1,0,0,0,0,NULL,607,0.1,NULL,NULL,0,,,
SIDUR-ED-16-001.47,6,20160528,1,SE REALIZAN TRABAJOS DE COLOCACION DE HOMOGENIZACION DE MEZCLA DE MATERIAL ESTABILIZADO ASI COMO TAMBIEN SE REALIZA LA RENIVELACION CON CARPETA DEL KM. 25 469 AL 26 099 TAMBIEN SE IMPREGNACION EN UNA LONGITUD DE 530.00 MT. DEL KM. 26 960 AL 27 490 CONSIDERADO DENTRO DEL TRAMO CRITICO ASI COMO TAMBIEN SE IMPREGNA CON ADITIVO EL CARRIL DE REGRESO DEL K. 25 469 AL 26 119. ,"SE CONTINUA CON LOS TRABAJOS DE IMPREGNACION CON ADITIVO PARA RECIBIR CARPETA EN EL TRAMO COMPRENDIDO DEL KM. 25 469 AL 26 119, ASI COMO TAMBIENTRABAJOS DE ESTABILIZADO DEL MATERIAL RECUPERADO, HOMOGENIZADO, AFINE Y COMPACTACION EN LOS TRAMOS COMPRENDIDO DEL KM. 26 800 AL 26 900, INCORPORACION DE CAL DEL KM. 27 800 AL 28 000, AFINE Y COMPACTACION DEL KM. 27 510 AL 27 800, 26 800 AL 26 920, SE REALIZAN TRABAJOS DE IMPREGNACION CON ADITIVO DEL KM. 26 129 AL 26 600 Y TRABAJOS DE BACHEO DEL KM. 29 000 AL 29 500. ",,1,1,1,1,1,1,0,0,0,0,NULL,608,35.26,NULL,NULL,0,,,
SIDUR-ED-16-040.67,1,20160614,1,,"REHABILITACIÓN DEL DELFINARIO SONORA (PRIMERA ETAPA): SE ENCUENTRA TRABAJANDO EN TANQUE PRINCIPAL DE DELFINES SE ESTÁ QUITANDO TODO EL COOLDECK QUE SE ENCUENTRA A SU PERÍMETRO YA SE RETIRÓ GRADAS, TRASPLANTE DE VEGETACIÓN A ÁREAS INDICADAS POR SUPERVISIÓN EXTERNA, RETIRO FIBRA DE VIDRIO DE CISTERNAS, SE RETIRARON EQUIPOS DE BOMBEO, CHILLER (1), EQUIPOS DE SOPORTE DE VIDA DE DELFINES Y LOBOS MARINOS ENTRE OTROS. ",,1,1,1,1,1,1,0,0,0,0,NULL,609,13.75,NULL,NULL,0,,,
SIDUR-ED-16-073.152,1,20160614,1,,EL DRO SE HA ENCARGADO DE QUE SE CUMPLAN COMO SE DEBEN DE CONSTRUIR SEGÚN PROYECTO Y REGLAMENTO LO QUE SE LLEVA DE EDIFICADO DE LA OBRA. ,,1,0,0,0,0,0,0,0,0,0,NULL,610,15,NULL,NULL,0,,,
SIDUR-ED-16-038.80,2,20160614,1,DESMONTE Y DESHIERBE 9 ECTAREAS  FALTAN 4.89 SEGUN CONTRATO  Y DESASOLVE DE CUNETAS 100M3 ESTE COSEPTO NO LO CONTEMPLA EL PROYECTO  PERO ES NECESARIO PARA EL BUN FUNCIONAMIENTO DE LA CARRETERA,SE ESTA TRABAJANDO EN DESMONTE Y DESHIERBE DEL  KM0 000 AL KM 10 000 Y UN SEGUNDO FRENTE DEL KM 28 500 AL 25 00 Y SE ESTAN LIMPIANDO CUNETAS ,,1,1,1,1,0,1,0,0,0,0,NULL,611,0.94,NULL,NULL,0,,,
SIDUR-ED-16-102.90,1,20160614,1,SE REALIZAN TRABAJOS DE TRAZO Y EXCAVACION,,,3,3,3,3,2,4,0,0,0,0,NULL,612,1.18,NULL,NULL,0,,,
SIDUR-ED-16-001.47,7,20160604,1,"SE REALIZAN TRABAJOS DE COLOCACION DE CARPETA PREVIO A LA IMPREGNACION EN EL TRAMO COMPRENDIDO DEL KM. 27 270 AL 27 750 , DEL 26 800 AL 27 270 Y DEL 27 750 AL 28 00 CON UNA LONGITUD ACULULADA DE 1200 MTS. ASI COMO TAMBIEN SE REALIZAN TRABAJOS DE RECARGUE DE TALUDES CON MATERIAL RECUPERADO DEL KM. 26 800 AL 28 000. ",SE CONTINUA CON LOS TRABAJOS DE IMPREGNACION PARA RECIBIR LA MICROCARPETA EN EL TRAMO COMPRENDIDO DEL KM. 27 270 AL 27 750 EN UNA LONGITUD DE 480.00 MT. ASI COMO TAMBIEN EN EL TRAMO COMPRENDIDO DEL 26 800 AL 27 270 EN UNA LONGITUD DE 470.00 MT. ASI COMO TAMBIEN DEL KM. 27 750 AL 28 000 EN UNA LONGITUD DE 250.00 MT. SE REALIZAN TAMBIEN TRABAJOS DE RECARGUE DE TALUDES EN EL TRAMO DEL KM. 26 800 AL 28 000.,,1,1,1,1,1,1,0,0,0,0,NULL,613,39,NULL,NULL,0,,,
SIDUR-ED-16-042.127,1,20160614,1,,EL COMIENSO DE LOS TRABAJOS ES ESTE DIA  SE COMIENSA CON LEBANTAMIENTOS TOPOGRAFICOS  YA QUE EL ANTICIPO SE ENTREGO EL 13 DE JUNIO  POR LO TANTO NO AY AVANCE,,0,0,0,0,0,0,0,0,0,0,NULL,614,0,NULL,NULL,0,,,
SIDUR-ED-16-001.47,8,20160611,1,"SE REALIZAN TRABAJOS DE ESTABILIZACION DE MATERIAL RECUPERADO CON LA INCORPORACION DEL 20% DE GRAVA TRITURADA, 10% DE ARENA, Y EL 4% CAL EN EL KM. 26 800 AL 28 000 CARRIL IZQUIERDO SE REALIZAN TAMBIEN TRABAJOS DE ACARREOS DE BOLEO DE 4"" A 6"" DE DIAMETRO ASI COMO EL ACARREO DE GRAVA TRITURADA Y ARENA EN EL TRAMO CRITICO COMPRENDIDO ENTRE LOS KM. 26 800 AL 28 000 LADO IZQUIERDO  ","SE CONTINUA CON LOS TRABAJOS DE RECUPERACION DE CARPETA ASFALTICA Y BASE HIDRAULICA EXISTENTE EN UN ESPESOR DE 29 CM.  EN KM. COMPRENDIDO DEL 26 800 AL 28 000 SOBRE EL CARRIL IZQUIERDO ASI COMO TAMBIEN COLOCACION DE MICROCARPETA DEL KM. 22 809 AL 24 404, COMO TAMBIEN TRABAJOS DE RENIVELACION CON CARPETA EN KM. 26 200 AL 26 600 CARRIL IZQUIERDO Y DERECHO ASI COMO TAMBIEN TRABAJOS DE ESTABILIZACION DEL MATERIAL RECUPERADO SE REALIZA VISITA DE OBRA EL DIA 10 DE JUNIO DE LA CONTRALORIA DEL GOBIERNO DEL ESTADO CON SU TITULAR Y SU EQUIPO DE COLABORADORES ASI COMO TAMBIEN EL ING. MARIO REGIN CONTRALOR DE CALIDAD  DE SIDUR       ",,1,1,1,1,1,1,0,0,0,0,NULL,615,47.08,NULL,NULL,0,,,
SIDUR-ED-16-041.140,1,20160614,1,NO AY ACTIVIDADES,NO SE A PRESENTADO LA EMPRESA ,,0,0,0,0,0,0,0,0,0,0,NULL,617,0,NULL,NULL,0,,,
SIDUR-PF-15-088.41,15,20160615,1,"SE REALIZARON LOS TRABAJOS DE SUPERVISION DE OBRA EN CANCHAS DE BASQUETBOL SE REALIZAN LOS TRABAJOS DE SUMINISTRO E INSTALACION DE TABLERO PORTERIA Y SE CONTINUA CON LA LIMPIEZA EN JUNTAS, EN AREA LUDICA SE PROSIGUE CON LA CIMENTACION EN PALAPA CON EL SUMINISTRO DE CIMBRA Y CONCRETO EN DADOS.",EL CONTRATISTA LLEVA BUEN RITMO DE TRABAJO,,1,1,1,1,1,3,1,1,1,0,NULL,618,79.57,NULL,NULL,0,,,
SIDUR-ED-16-026.75,1,20160615,1,"1,.CONTINÚAN LOS TRABAJOS DE BACHEO SUPERFICIAL2.-SE REALIZAN ACTIVIDADES DE FORMACIÓN DE BASE HIDRÁULICA YA MEJORADA3.-INICIAN TRABAJOS DE IMPREGNACION EN ÁREA DE APLICACIÓN DE CARPETA ASFÁLTICA",,,1,1,1,1,1,3,0,0,0,0,NULL,619,3.9,NULL,NULL,0,,,
SIDUR-ED-16-004.48,6,20160616,1,"SE CONTINUA CON LOS TRABAJOS DE SUMINISTRO DE CARPETA ASFALTICA  HASTA EL CADENAMIENTO 6 600 EN AMBOS SENTIDOS DE LA CARRETERA,  SE CONCLUYO EL TRATAMIENTO DE LA CAPA SUBRASANTE, SE SUMINISTRO EL MATERIAL RECUPERADO SE SUMINISTRA GRAVA, ARENA Y EL OXIDO DE CALCIO EN LOS 400 ML X ANCHO DE 7 M",SE CONTINUA CON LOS TRABAJO DE RENIVELACION Y MEJORAMIENTO DE LA CAPA BASE HIDRAULICA,,1,1,1,1,1,3,3,1,3,0,NULL,620,19.81,NULL,NULL,0,,,
SIDUR-ED-16-013.52,1,20160528,1,"SE LLEVO ACABO REUNION EN OFICINAS DE C.F.E. PRESIDIDA POR EL ING. RICARDO ROCHIN MCPHERSON SUPERINTENDENTE ZONA NAVOJOA Y SU EQUIPO DE COLABORADORES ASI COMO TAMBIEN LA ASISTENCIA DEL ING. FRANCISCO LOPEZ ANAYA REPRESENTANTE DE LA EMPRESA EJECUTORA, ING. MANUEL BOJORQUEZ LUGO DE LA SUPERVISION EXTERNA DE SIDUR, Y EL ING. RODRIGO VALDEZ GUTIERREZ SUPERVISOR DE OBRA SIDUR CON EL FIN DE COORDINAR Y HACER ENTREGA DEL PROYECTO ""MODERNIZACION DEL PERIFERICO PONIENTE (ETAPA 1) EN NAVOJOA, SONORA PROGRAMANDOSE PARA LOS DIAS 26,27 UN RECORRIDO DE CAMPO PARA LOCALIZAR Y REFERENCIAR LA INFRAESTRUCTURA SUBTERRANEA DE 115000 VOLTS, SE REALIZO RECORRIDO DE CAMPO CON PERSONAL DE TELMEX ENCABEZADOS POR EL ING. ARTURO TERAN DEL DEPARTAMENTO DE INGENIERIA TELMEX DE HERMOSILLO, SON; Y EL TECNICO ARTURO ROJO TELMEX NAVOJOA; PARTIENDO DEL ENTRONQUE CON LA CARRETERA MEXICO 15 HASTA LAS INSTALACIONES DE LA EMPRESA SABRITAS UBICADA ENTRE LAS CALLLES RAMON CORONA Y BELISARIO DOMINGUEZ CON EL FIN DE IDENTIFICAR FISICAMENTE LA PRESENCIA DE FIBRA OPTICA Y SU TRAYECTORIA COMO TAMBIEN SUS REGISTROS DE CONTROL   ","EL DIA 19 DE MAYO SE LLEVO ACABO UNA REUNION CON EL ING. M.I. MARIO REGIN SANCHEZ CONTRALOR DE CALIDAD DE SIDUR CON EL FIN DE HACER ENTREGA DEL PROYECTO, EL ING. REGIN EXPLICA DETALLADAMENTE EL PROYECTO EL CUAL INCLUYE LOS ULTIMOS AJUSTES EN EL EJE DE TRAZO ASI COMO TAMBIEN LOS AJUSTES EN EL ANCHO DE ARROYO SALVANDO PRINCIPALMENTE LA INFRAESTRUCTURA AEREA DE COMISION FEDERAL DE ELECTRICIDAD ASI COMO TAMBIEN UN CANAL A CIELO ABIERTO DE ESCURRIMIENTOS PLUVIALES UBICADO PARALELO A LA LINEA PRIMARIA DE ALTA TENSION   ",,1,0,0,0,0,0,0,0,0,0,NULL,621,0,NULL,NULL,0,,,
SIDUR-ED-16-002.45,6,20160616,1,SE CONTINUA CON LOS TRABAJOS RENIVELACION DEL CEDENAMIENTO 7 150 AL 7 700 ,EL CONTRATISTA REINICIO CON EL TIRO DE CARPETA EN LOS TRABAJOS DE RENIVELACION,,1,1,1,1,1,2,1,1,1,0,NULL,622,35.44,NULL,NULL,0,,,
SIDUR-ED-16-013.52,2,20160604,1,"SE DA INDICACION AL RESIDENTE DE LA EJECUTORA DE LA OBRA PARA QUE HAGA SU TRAZO SOBRE EL CUERPO IZQUIERDO DEL PERIFERICO PARA EXCAVACION DE CEPA PARA ALOJAR TUBERIA DE AGUA POTABLE DIAMETRO DE 8 "" CLASE-7 ASI COMO ESTA EN LOS REQUERIMIENTOS, TAMBIEN SE DA INICIO A LOS TRABAJOS DE EXCAVACION DE CEPA A CIELO ABIERTO PARA ALOJAR TUBERIA DE AGUA POTABLE DE DIAMETRO 4"" RD-32.5 ; SE INCORPORA AL TRAMO UNA RECUPERADORA DE ASFALTO DE MAYOR CAPACIDAD SE REALIZO UNA PRUEBA DEL RECUPERADO Y POR NECESIDAD SE ORDENA CAMBIAR LAS PUNTAS DE CORTE PARA PODER CONTINUAR Y GARANTIZAR ESTA ACTIVIDAD. ","CON FECHA 30 DE MAYO SE SOLICITO A C.F.E. , LA NECESIDA DE UBICAR LAS LINEAS DE ALTA TENSION (115,000 VOLTS.) EXISTENTE DESDE EL CANAL PRINCIPAL MARGEN IZQUIERDA (LAS PILAS) HASTA LA CALLE CUARTA, POR LO QUE SE LE SOLICITA LA SUPERVISION DE LOS SONDEOS QUE SE REALIZARAN PARA SU LOCALIZACION Y SUS DATOS DE REFERENCIA EN CUANTO A LA PROFUNDIDAD UBICACION REFERENCIADA, LO ANTERIOR CON EL FIN DE EVITAR DAÑOS E INTERFERENCIA ALGUNA A SUS INSTALACIONES Y ASI ESTAR EN CONDICIONES DE PODER REALIZAR NUESTROS TRABAJO EN LO REFERENTE A INFRAESTRUCTURA HIDRAULICA Y ALCANTARILLADO SANITARIO.    ",,1,0,1,0,0,0,0,0,0,0,NULL,623,0,NULL,NULL,0,,,
SIDUR-ED-16-013.52,3,20160611,1,"CON FECHA 6 DE JUNIO SE DA CONTINUIDAD A LOS TRABAJOS DE RECUPERACION DE CARPETA ASFALTICA Y BASE HIDRAULICA DEL KM. 3 320 AL 4  080; ASI COMO TAMBIEN SE REALIZAN TRABAJOS DE EXCAVACION DE CEPA PARA ALOJAR TUBERIA DE 8"" DE DIAMETRO CLASE-7 ACTIVIDADES QUE SE REALIZAN: COLOCACION DE PLANTILLA DE ARENA DE 10 CM. PARA RECIBIR TUBERIA, COLOCACION DE TUBO, COLOCACION DE ARENA 20.0 CM. ARRIBA DEL LOMO DEL TUBO PARA SU PROTECCION, RELLENO COMPACTADO AL 90 % DE LA PRUEBA PROCTOR CON MATERIAL PRODUCTO DE LA EXCAVACION PREVIAMENTE HUMECTADO Y HOMOGENIZADO. SE PRESENTO EN OBRA LA VISITA DE LA CONTRALORIA DEL GOBIERNO DEL ESTADO ENCABEZADO POR SU TITULAR Y SU EQUIPO DE COLABORADORES ADEMAS LA ACOMPAÑA EL ING. M.I. MARIO REGIN SANCHEZ CONTRALOR DE CALIDAD DE SIDUR CON EL FIN DE VERIFICAR LA CALIDAD EN EL PROCESO CONSTRUCTIVO DE ESTA PRIMERA ETAPA DEL PERIFERICO NAVOJOA; DURANTE EL RECORRIDO SE CONSTATO LAS SIGUIENTES ACTIVIDAES: EXCAVACION EN CEPA, COLOCACION DE TUBERIA DE AGUA POTABLE EN DIAMETROS DE 4"" Y 8"" RD-32.5 Y Y CLASE-7 ADEMAS DE SONDEOS EN INSTALACIONES SUBTERRANEAS DE C.F.E. Y TELMEX, Y EL PROCESO DEL RECUPERADO DE CARPETA Y BASE HIDRAULICA.  ","CONTINUAN TRABAJOS DE RECUPERACION DE CARPETA Y BASE EXISTENTE CON LA FINALIDAD DE HACER UN CENTRO DE ACOPIO PARA SU ANALISIS DE CALIDAD Y SU POSTERIOR MEJORAMIENTO PARA SER UTILIZADA EN EL CUERPO DE LA SUBRASANTE; ASI COMO TAMBIEN SE CONTINUAN TRABAJOS DE EXCAVACION EN CEPA PARA ALOJAR TUBERIA DE AGUA POTABLE DE DIAMETRO DE 4"" Y 8"" ; TAMBIEN SE REALIZAN TRABAJOS DE SONDEOS DE LAS INSTALACIONES TANTO DE C.F.E. COMO DE TELMEX PARA SU LOCALIZACION Y REFERENCIACION, ESTO CON EL FIN DE EVITAR DAÑOS E INTERFERENCIA ALGUNA A SUS INSTALACIONES.      ",,1,1,1,0,0,0,0,0,0,0,NULL,624,0,NULL,NULL,0,,,
SIDUR-ED-16-037.79,4,20160618,2,,,,3,4,2,3,3,3,0,0,0,0,NULL,625,8.33,NULL,NULL,0,,,
SIDUR-ED-16-007.56,7,20160618,4,LA CONTRATISTA NO RECUPERA EL ATRAZO DE OBRA.,LA CONTRATISTA TIENE ABIERTOS TODOS LOS FRENTES DE TRABAJO.,,2,1,1,2,2,2,0,0,0,0,NULL,626,15.01,NULL,NULL,0,,,
